-1.726029863154785176e+02	2.420140715985279769e+02
-1.704725120861145342e+02	2.340446671236843486e+02
-1.678613398035824105e+02	2.267013380284841730e+02
-1.643600521113322657e+02	2.206173740815103201e+02
-1.595778706493973971e+02	2.168979285967940882e+02
-1.543248602246621317e+02	2.153435577081875465e+02
-1.484105958770001621e+02	2.170612683527160414e+02
-1.426495184937809597e+02	2.210411482779447283e+02
-1.376024750926921740e+02	2.255032018623723786e+02
-1.333875439008293711e+02	2.290583389435932133e+02
-1.298452512202420905e+02	2.312462952092048738e+02
-1.268137357889279002e+02	2.319358920711887606e+02
-1.241616389816249750e+02	2.311471051703117894e+02
-1.217815550422700994e+02	2.290038520782864282e+02
-1.195837725232253774e+02	2.257029931235771016e+02
-1.174913146387929714e+02	2.214942901809917544e+02
-1.154365532013990077e+02	2.166676723126262516e+02
-1.133137341022444105e+02	2.119374218420305453e+02
-1.107319523289991707e+02	2.110017635273539724e+02
-1.081585509747937692e+02	2.102060236594466289e+02
-1.055944561092766918e+02	2.095273513268204510e+02
-1.030396439434180564e+02	2.089432407763775643e+02
-1.004931479687187732e+02	2.084318791290926640e+02
-9.795307933056724892e+01	2.079724823129032245e+02
-9.541665689234960723e+01	2.075456193356750703e+02
-9.288024384949417822e+01	2.071335267376435354e+02
-9.033938838152762685e+01	2.067204166594002288e+02
-8.778886667649467768e+01	2.062927829673280371e+02
-8.522272766185773207e+01	2.058397110602953433e+02
-8.263433988869907409e+01	2.053531968417063922e+02
-8.001644224707706599e+01	2.048284809554573656e+02
-7.763802544644269688e+01	2.087649330625007735e+02
-7.530503724488623618e+01	2.123898532338136533e+02
-7.298148825183382371e+01	2.154608503020078842e+02
-7.062587798859419763e+01	2.177788876213131459e+02
-6.818942619252909765e+01	2.191655039027899647e+02
-6.561463255754235036e+01	2.194682128238836754e+02
-6.283278533286407708e+01	2.185684201610495450e+02
-5.976032799391369110e+01	2.163932513054001845e+02
-5.629405015241178489e+01	2.129333268620715955e+02
-5.230537584001714890e+01	2.082694506682697124e+02
-4.766320784973425617e+01	2.027218735552787336e+02
-4.279067582400566749e+01	1.985639938379991065e+02
-3.846863357846616793e+01	1.978391850716952831e+02
-3.490341496496778717e+01	2.000708166801632899e+02
-3.091788429156445162e+01	2.019633799948367709e+02
-2.630222933353615744e+01	2.035195203513008266e+02
-2.023812522770622380e+01	2.042419267025883300e+02
-1.226553346132204858e+01	2.055073299271073495e+02
-3.703833396859090854e+00	2.104395453985533493e+02
