-2.400000000000000000e+02	-3.115783772500000026e+01
-2.308163265299999978e+02	-3.873925162199999761e+01
-2.216326530599999955e+02	-4.767036565299999751e+01
-2.124489795899999933e+02	-5.947652324900000309e+01
-2.032653061199999911e+02	-7.568306783900000312e+01
-1.940816326499999889e+02	-9.330148827499999697e+01
-1.848979591799999866e+02	-1.137028535700000020e+02
-1.757142857100000128e+02	-1.341032401900000082e+02
-1.665306122400000106e+02	-1.520501536900000019e+02
-1.573469387799999879e+02	-1.664621984000000054e+02
-1.481632653100000141e+02	-1.775457570899999951e+02
-1.389795918400000119e+02	-1.856850319300000081e+02
-1.297959183700000096e+02	-1.912642251000000044e+02
-1.206122448999999932e+02	-1.946675387600000136e+02
-1.114285714300000052e+02	-1.962791750899999954e+02
-1.022448979600000030e+02	-1.964833362500000078e+02
-9.306122449000000074e+01	-1.956642244299999902e+02
-8.387755101999999852e+01	-1.946330578600000081e+02
-7.469387755099999993e+01	-1.973387160899999913e+02
-6.551020408200000134e+01	-1.997372913199999971e+02
-5.632653061199999911e+01	-2.018143525700000112e+02
-4.714285714300000052e+01	-2.035554688199999873e+02
-3.795918367299999829e+01	-2.049462090700000090e+02
-2.877551020399999970e+01	-2.059721423199999890e+02
-1.959183673500000111e+01	-2.066188375700000108e+02
-1.040816326500000066e+01	-2.068718638100000078e+02
-1.224489795900000066e+00	-2.067167900499999860e+02
7.959183673500000111e+00	-2.061391852600000050e+02
1.714285714300000052e+01	-2.051246184599999935e+02
2.632653061199999911e+01	-2.036586586399999987e+02
3.551020408200000134e+01	-2.017268747999999903e+02
4.469387755099999993e+01	-2.039246296700000016e+02
5.387755101999999852e+01	-2.054425935700000139e+02
6.306122449000000074e+01	-2.060258721099999946e+02
7.224489795899999933e+01	-2.054466320299999893e+02
8.142857142900000156e+01	-2.034770401199999981e+02
9.061224489800000015e+01	-1.998892631299999891e+02
9.979591836699999874e+01	-1.944554678300000035e+02
1.089795918399999977e+02	-1.869478209899999968e+02
1.181632653099999999e+02	-1.771384893800000100e+02
1.273469387800000021e+02	-1.647996397599999909e+02
1.365306122400000106e+02	-1.498517598800000030e+02
1.457142857100000128e+02	-1.348888675499999863e+02
1.548979591799999866e+02	-1.230730083800000045e+02
1.640816326499999889e+02	-1.144794720200000029e+02
1.732653061199999911e+02	-1.037706150799999989e+02
1.824489795899999933e+02	-9.018073525200000518e+01
1.916326530599999955e+02	-7.065189951000000690e+01
2.008163265299999978e+02	-4.365851180199999959e+01
2.100000000000000000e+02	-1.359419977599999996e+01
